title	text
apple announces new products at worldwide developers conference	Â©2017 fox news network llc all rights reserved this material may not be published broadcast rewritten or redistributed all market data delayed 20 minutes.
foxnews.com breaking news	
ice arrests iraqi christians in michigan	
fireworks threaten baby eagle in connecticut town	americans may have to celebrate july 4 without fireworks in one connecticut town so they can protect the national emblem of the united states a couple of bald eagles returned
cruise ship crash causes more than 18m in damage to pristine indonesian reef experts say	the damage caused by a british-owned cruise ship that accidentally ran aground on a pristine indonesian coral reef could total more than 18 million according to academics and environmental groups
senator rand paul senate leadership does not have the will to repeal all of obamacareâ€™s costly regulations	audio clip listen to audio clip senator rand paul r-ky joined brian kilmeade to explain why he cannot vote for the senate's current version of healthcare reform paul said one
jesse watters visits trump's alma mater to talk tax reform	this material may not be published broadcast rewritten or redistributed ©2017 fox news network llc all rights reserved all market data delayed 20 minutes new privacy ad choices new terms
delta's dating wall is helping people lie in their tinder profile pictures	delta air lines wants to be your wingman € a slightly dishonest wingman but a wingman nonetheless the atlanta-based airline has recently teamed up with tinder to transform the exterior
lightning is more powerful over oceans	it's a popular myth that golfers account for most deaths from lightning strikes in fact the palm beach post reports more than three times as many fishermen die from lightning
spicer the new sheriff shakes up the white house press room how refreshing	at his first white house briefing trump press secretary sean spicer drew nervous tweets from the liberal media for calling on sources outside their comfort zone he didnâ€™t start with
trump turns up pressure on china amid n korea concerns	the once-budding bromance between president trump and chinese president xi jinping seems to have cooled considerably after beijing failed to rein in north koreaâ€™s nuclear ambitions and missile program now
cybersecurity analyst on concerns raised by defacing attacks	
gutfeld trump's travel ban vindicated	this material may not be published broadcast rewritten or redistributed ©2017 fox news network llc all rights reserved all market data delayed 20 minutes new privacy ad choices new terms
feeling sick while at work?â€ youâ€™re not alone	audio clip listen to audio clip sick building syndrome is it a real thing fox's alex hein says yes according to one study this is housecall for health do you
coming up on wednesday jun 28 edition of special report'	
fox news channel dominates cable news across the board for 185 consecutive months € fox news channel press	fnc tops basic cable in total day for 11th month in a row and ranks second in primetime tucker carlson tonight is the number one cable news program in total
lavar ball gets into heated debate with wwe's the miz lamelo ball says n-word twice on live tv	lavar ball has brought his big baller brand from the basketball court to the wrestling ring the outspoken father of nba draft no 2 pick lonzo ball showed up with
high court reinstates key parts of travel ban	audio clip listen to audio clip the supreme court will try to settle president trump's controversial travel ban but in the meantime much of it can take effect fox's jared
bear tries to maul cyclist but quick-thinking friend thwarts attack	a charging brown bear proved no match for two friends on a bike ride near eagle river alaska who fought off the ursine attack with a canister of bear spray
us pets are becoming more overweight study says	a newly released report showed that one in three pets that visited banfield pet hospitals in the u.s in 2016 were overweight the report by banfield pet hospital which has
police arrest 2 seek 2 in attack on french quarter tourists	two suspects have made a first court appearance after their arrests in a violent video-recorded attack and robbery on two boston-area visitors to new orleans french quarter police meanwhile searched
mountain man returns	audio clip listen to audio clip recorded earlier 10/3/16 in this episode of the willie robertson podcast willie and johnny d are joined by the one and only mountain man
ex-clinton campaign chair podesta meets with lawmakers investigating russia	john podesta the former chairman of hillary clinton's presidential campaign met tuesday behind closed doors with lawmakers investigating russian actions during last year's presidential campaign podesta spoke to members of
a life loving animals the arrangementâ€™s christine evangelista	audio clip listen to audio clip from rescuing cats as a child to providing healthcare to abused elephants actress christine evangelista says helping animals has always been a passion the
pandora ceo tim westergren steps down	pandora on tuesday announced tim westergren will step down from his post as ceo and on the companyâ€™s board of directors as the company grapples with intense competition from the
u.s leading indicators point to faster economic growth	quotes delayed at least 15 minutes real-time quotes provided by bats bzx real-time price market data provided by interactive data terms conditions) powered and implemented by interactive data managed solutions
shocking lgbt suicide rates emotional story explains why	
taking flight	audio clip listen to audio clip tom and andy talk travel today if you listen closely you might even get some important flying tips andy did the sonoma hotel shuffle
summer travel advice 5 things you should know before your flight	get out the insect repellent and fireworks because summertime is here but wait can you bring this stuff on a plane missing luggage here's what to do find out what
what happens during carpal tunnel release surgery?	
app allows tech workers to anonymously speak out	
florida will now allow delivery robots on sidewalks	if you see a robot delivering a package in flip flops you know it's from florida florida is now the fourth state in the u.s to pass a law which
fox news channel re-signs eric bolling to multiyear contract € fox news channel press	new york € june 05 2017 € fox news channelâ€™s fnc eric bolling has re-signed a long-term contract with the network announced suzanne scott president of programming for fnc bolling
foxnews.com breaking news	
is being christian a crime in michigan?	a group of iraqi christians facing deportation under president trumpâ€™s tough new border controls has been given a temporary reprieve but could still be sent back to face what their
trump's paris agreement withdrawal is the wrong move	in a move that only hastens americaâ€™s retreat from global political and economic leadership it is now apparent that president trump will withdraw from the paris agreement first and foremost
got bunions when teens should seek treatment	although not on purpose people have a habit of taking for granted certain activities that they can do every day you might not think a second thought about your amazing
snapchat crime mugging suspects post their faces on social media	colorado police are using snapchat to find a group of suspects who allegedly attacked and robbed a man then posted videos on the social media platform showing their giddy faces
clinton adviser trump's lack of russia talk reminiscent of oj not asking about nicole'	
cancer returns in toddler who overcame disease with identical twin as infant	a minnesota family who saw their identical twin daughters overcome acute myeloid leukemia aml as infants were devastated to learn in february that an incurable form of the disease had
man 90 who escaped prison in 1970 indicted for fraud	federal prosecutors say a 90-year-old man who escaped from a maryland prison in 1970 has been indicted for social security fraud in philadelphia william lewis is accused of collecting more
supreme court takes case on what qualifies as obstruction	by josh gerstein politico the supreme court agreed tuesday to take up a case about what kind of conduct can justify a criminal charge of obstruction of the internal revenue
the next revolution with steve hilton	
body found in out of order walmart bathroom in oklahoma police say	employees at an oklahoma walmart found a body locked in a bathroom on monday after assuming the restroom was out of order for days police said the body of a
obama under fire for slow response to russian meddling	
supreme court takes case on what qualifies as obstruction	by josh gerstein politico the supreme court agreed tuesday to take up a case about what kind of conduct can justify a criminal charge of obstruction of the internal revenue
special counsel mueller's legal team continues to raise questions	president trump's legal team and his defenders are taking an aggressive defensive stance now that special counsel bob mueller has announced an initial hiring of 12 attorneys some of whom
bolling why trump must dare to drain the swamp and four ways he can do it)	washington d.c was built on a swamp that had to be drained before construction could begin but things were different then america was a new nation with a small government
viral pregnancy reveal happy birthday momâ€ youâ€™re going to be a grandma!	audio clip listen to audio clip a birthday celebration becomes a viral pregnancy reveal fox's krystin goodwin has the details it may just be the best birthday present ever hillary
confederate flag can't be removed from lawn of ice cream shop despite owner's wishes	a south carolina restaurant owner says he cannot remove the confederate flag that flies over his establishment even though he desperately wants to tommy daras who owns edisto river creamery
activists take step to recall judge in sex assault case	activists seeking to recall a judge who sentenced a former stanford university swimmer to six months in jail for sexually assaulting an unconscious woman say they believe voters will still
human ancestor discovery	human ancestor discovery it's a discovery that rocked the archaeological world scientists working at moropeng the site outside johannesburg known as the cradle of humankind, discovered a mass underground cave
krauthammer mcconnell has chips he can play to buy-off sens on health care	
colorado moose on the loose is tranquilized after trip to shopping center	a moose in colorado was tranquilized on monday morning after making a strange trip to a shopping center the broomfield police department tweeted around 4:30 a.m warning drivers about the
nashville zoo welcomes clouded leopard conceived through artificial insemination	a rare clouded leopard's birth at the nashville zoo marks a milestone that could help rebuild the mysterious asian cat's population officials said thursday the male cub is the first
gingrich republicans can't pass health care bill without trump's help	former house speaker newt gingrich on tuesday said senate republicans will need president trumpâ€™s help in order to pass their health care legislation continue reading below â€œthatâ€™s what trump is
amazon adds intercom feature to alexa and echo	amazon's approach to smart speaker world domination is two-fold keep adding new models to the echo line and keep adding new functionality to alexa this week we're getting both a
foxnews.com breaking news	
world's most hair-raising roads	originally proposed as a railway atlantic road is said to be the most scenic and possibly the most dangerous road in all of it is extremely curvy and features eight
the best pictures of ces 2017	"the best pictures of ces 2017 here are the best pictures from ces 2017 http://www.foxnews.com/"">fox news http://www.foxnews.com attendees view video on a tunnel of lg oled televisions during the 2017"
president trump €œi should be given an apology!â€	audio clip listen to audio clip president trump tosses collusion and obstruction allegations at president obama.. fox's jon decker reports from the white house president trump tweeting the reason that
under the left's demagogic standards obamacare is killing tens of thousands of americans	by guy benson townhall.com as we mentioned in a previous post a popular talking point against republicans rather modest obamacare replacement effort is that it would result in thousands of
too hot to fly why airplanes canâ€™t fly in high temperatures	
jpmorgan chase to centralize energy controls for 4,500 branches	jpmorgan chase is shifting control of heating air-conditioning and lighting in 4,500 of its branches to an operations center hosted in the internet cloud continue reading below sol gindi chief
great barrier reef's eye-popping 42b value makes it critical report says	a new report finds the great barrier reef is too critical to failâ€”which is a problem since it's already failing the report from deloitte access economics notes the reefâ€”with a
crude oil prices have you spending less at the tank	audio clip listen to audio clip good news on gas prices as we head into the fourth of july weekend fox's lisa lacerra reports the average price of gas down
plane-sized flying reptile was a feared killer in transylvania	a giant flying reptile the size of a plane may have been the largest and most feared predator in ancient transylvania after examining the enormous neck vertebrae of a creature
maduro says helicopter fired on venezuela's supreme court	president nicolas maduro said a stolen police helicopter fired on venezuela's supreme court tuesday in what he called a thwarted terrorist attack aimed at ousting him from power the confusing
foxnews.com breaking news	
tour 2017 a look at the tour de france main contenders	some riders to watch at the tour de france which starts on saturday in duesseldorf germany ___ chris froome age 32 the defending champion in france froome is looking for
spacex's mars colony plan how elon musk plans to build a million-person martian city	elon musk has put his mars-colonization vision to paper and you can read it for free spacex's billionaire founder and ceo just published the plan which he unveiled at a
china navy launches latest generation destroyer	china's increasingly powerful navy has launched its most advanced domestically-produced destroyer at a time of rising competition with other naval powers such as the united states japan and india the
dinosaurs that once roamed antarctica live again	washington € antarctica is a harsh and unforgiving place with 99 percent of the continent covered in ice it is the coldest and windiest spot on earth and few living
murray middlebury was repudiation of university spirit	
trump adviser scaramucci joins export-import bank	wall street financier anthony scaramucci who served as an economic adviser to president donald trump during his campaign has been named senior vice president and chief strategy officer for the
77-year-old woman survives 18 hours pinned under her suv	a 77-year-old upstate new york woman has survived being pinned under a sport utility vehicle for 18 hours police tell the glens falls newspaper the post-star that whitehall resident shirley
woman who delivered while in a coma wakes up meets 3-month-old baby	an argentinian police officer whose baby was delivered while she was in a coma woke up and held her three-month-old baby for the first time her family is calling it
illinois lottery suspends powerball and mega millions amid budget crisis	the illinois lottery is suspending all powerball and mega millions sales in the state because of the ongoing budget crisis the temporary change announced tuesday will take effect saturday €œshould
white house issues warning to bashar al-assad regime	audio clip listen to audio clip the russian government responds to a warning from ours that the syrian military is planning a chemical weapons attack fox's jon decker reports from
hannity jim acosta is starting to become unhinged	
yale sues connecticut over gender-neutral restrooms	yale university is suing connecticut over its plan to turn single-user restrooms into gender-neutral bathrooms at its law school the new haven register reports the state building inspector's office previously
sarah palin suing the new york times	fox news former alaska governor and vice presidential candidate sarah palin filed a lawsuit against the new york times tuesday over an editorial that tied her to the january 2011
rand paul says trump is open to his ideas on healthcare bill	fox nation on your world with neil cavuto senator rand paul r-ky says he told president trump that he's open to supporting the senate health care reform effort if changes
foxnews.com breaking news	
egyptologists examine sensational discovery a fake toe	think losing a toe in ancient egypt meant you'd be forever without one not so at least in one case egyptologists from switzerland's university of basel have since 2015 been
shot show 2017 in pictures	"shot show 2017 in pictures a vast array of weapons and tactical gear were on show at shot show 2017 in las vegas allison barrie http://www.foxnews.com/"">fox news http://www.foxnews.com the largest"
man bitten by rattlesnake receives 80 doses of antivenom	a texas man was released from the hospital a week after he was bitten by a poisonous rattlesnake in his backyard milton richards 53 required 80 doses of antivenom after
democratic voter fraud liberal student sentenced for registering dead people to vote	by reagan mccarthy townhall.com a james madison university student and virginia native is facing at least 100 days in prison after a virginia district court found him guilty of submitting
michael nyqvist girl with the dragon tattoo star dead of lung cancer	swedish actor michael nyqvist who starred in the original the girl with the dragon tattoo films and often played villains in hollywood movies like john wick has died nyqvist's representative
the latest evacuations lifted for fire on california coast	the latest on wildfires burning in the west all times local) 10 p.m evacuation orders have been lifted and residents are returning after a wildfire on california's central coast state
watch this hilarious video of antifa leftist self-defense training course	by joe bilello mediaite in the event that businessâ€ windows parked cars and ann coulter eventually start to fight back a group of €œantifaâ€ activists have decided to start training
cnn's lemon calls on media to disobey white house turn on cameras	
serena williams poses nude on vanity fair cover reveals growing baby bump	serena williams is proudly showing off her baby bump with a nude photo on the cover of vanity fairâ€™s august 2017 issue the 35-year-old tennis superstar previously announced her pregnancy
officer shot in sacramento near interstate 80	a law enforcement officer was shot tuesday off interstate 80 in sacramento according to local media the shooting took place near a light train station off the highway fox 40
new christopher nolan wwii movie dunkirk portrays white people as white runs afoul of diversity police	Ã thanks for reading like us to get the latest from heat street delivered to your feed.
lifestyle of the rich and famous obamas under fire from the left for never-ending ultra-luxury vacations	by christopher wallace published june 27 2017 fox news the democratic base is growing increasingly frustrated with former president barack obamaâ€™s actions after leaving office including a seemingly endless tour
watch fox news channel and fox business network online	
â€œmarriageâ€ korie guest hosts w al and lisa robertson	audio clip listen to audio clip recorded earlier 9/26/16 in this episode of the willie robertson podcast willie's wife korie fills in as a special guest host korie and johnny
trump administration chinaâ€™s one of the worst human trafficking offenders	audio clip listen to audio clip the trump administration has declared china one of the worst human trafficking offenders in the world fox's rachel sutherland reports from washington secretary of
two plague cases found in new mexico	
storm disrupts flights at germany's frankfurt airport	flights at frankfurt airport germany's busiest are being disrupted by a thunderstorm dieter hulick a spokesman for airport operator fraport told n-tv television that work in outdoor areas of the
the latest venezuela minister says chopper fired 15 shots	the latest on a helicopter attack on venezuela's supreme court all times local) 11:40 p.m venezuelan information minister ernesto villegas says that a stolen helicopter fired 15 shots against the
foxnews.com breaking news	
the dinosaurs died a cold dark death new study shows	itâ€™s widely acknowledged that the earth was a cold dark place after a giant meteor measuring roughly six miles across struck mexico about 66 million years ago which many believe
sharyl attkisson media no longer follows rules because of trump	fox nation journalist sharyl attkisson sounds off on how cnn reportedly changing its tactics on how it covers the russia collusion story after forced retraction the media's lost credibility and
paris climate agreement	
gingrich congress must call obama to testify on russia meddling	by dave boyer the washington times former house speaker newt gingrich predicted tuesday that congress will summon former president barack obama to testify about how he handled russiaâ€™s meddling in
464 earthquakes in one week hit much feared yellowstone supervolcano'	the supervolcano at yellowstone national park has been hit with more than 400 earthquakes since june 12 researchers say it's nothing to be alarmed about though in a statement to
foxnews.com breaking news	
are a-rod j-lo really dating?	audio clip listen to audio clip fox's michelle pollino and michael tammero talk a wide range of entertainment news this week first the two discuss why actors and democrats won't
obama's team had the chance to kill isis leader al baghdadi and they blew it	by brett velicovich published june 27 2017 fox news editor's note the following column is excerpted from the new book €œdrone warriorâ€ by brett velicovich and christopher s stewart the
iâ€™ve got a secret	audio clip listen to audio clip this week's podcast starts out with a bit of intrigue...what are these guys referring to in their pre-show banter black coffee gets a mention
life-like €˜super toryâ€ baby robot developed to help save lives	audio clip listen to audio clip a life-like baby robot could help save lives fox's alex hein reports in this housecall for health' this is housecall for health sounds real
nikki haley worries iran will give nuclear weapons to terrorists	by joel gehrke washington examiner president trump's top diplomat at the united nations said tuesday that she's worried iran will acquire nuclear weapons and provide them to terrorist groups with
why scientists are fired up about futuristic space lasers	washington € pew pew pew epic laser battles with highly concentrated beams of deadly light punching through starship hulls slicing off limbs € or instantly vaporizing spacecraft bodies and even
espn's former host britt mchenry implies she was laid off over conservative views	former espn host britt mchenry hinted in a since-deleted tweet she was laid off by the network over her conservative politics â€œi mean iâ€™ve been openly conservativeâ€¦look how that ended
california girl 12 escapes from kidnappersâ€ car after they told her theyâ€™d take her into the mountains and kill her'	the whittier police department confirmed they are investigating the kidnapping of a 12-year-old girl who was able to escape her abductors monday morning according to police at around 9:30am the
strange stone circle spotted on mars	a mysterious €˜stone circleâ€ has been spotted on the surface of mars according to alien hunters the image captured by nasaâ€™s mars curiosity rover was featured on the secureteam10 youtube
senate gop gets real on obamacare	**want fox news halftime report in your inbox every day sign up here.* on the roster senate gop gets real on obamacare sanders dodges question on wifeâ€™s fbi investigation ethics
foxnews.com breaking news	
pacific ocean iron particles can travel thousands of miles study finds	can a better understanding of iron particles that are carried vast distances across the pacific ocean help scientists predict how our oceans can reduce carbon emissions a new study by
workers uncover forgotten wwii military air raid shelter	workers installing solar panels at a waste water treatment plant in scotland have uncovered a fascinating piece of world war ii military history contractors working for scottish water horizons at
gingrich congress must call obama to testify on russia meddling	by dave boyer the washington times former house speaker newt gingrich predicted tuesday that congress will summon former president barack obama to testify about how he handled russiaâ€™s meddling in
facebook reaches 2 billion monthly users zuckerberg says	facebook ceo mark zuckerberg said tuesday that the social network has reached two billion monthly users continue reading below â€œwe're making progress connecting the world and now let's bring the
czech power plant holds bikini contest to pick interns	a power plant company in the czech republic held a contest on facebook that asked the public to rate which bikini-clad intern applicant the company should choose to employ cez
foxnews.com breaking news	
captain tells passengers to pray as plane shakes violently	
mars makes closest approach to earth in 11 years on may 30	last sunday morning mars reached opposition with the sun meaning the red planet earth and the sun were all arrayed in a straight line but the moment did not mark
foxnews.com breaking news	
gov scott on why the senate healthcare bill needs to pass	
senate judiciary committee has former ag loretta lynch on their mind	audio clip listen to audio clip a key senate panel wants to know more about former attorney general lorretta lynch's role in the investigation of hillary clinton's email server fox's
stephen baldwin fixing obamacare will take time	
colombia takes big step to peace as rebels lay down guns	colombia reached a major milestone on its road to peace tuesday as leftist rebels relinquished some of their last weapons and declared an end to their half-century insurgency the historic
can apple cider vinegar help you lose weight?	
laquan mcdonald case 3 chicago police officers indicted	three chicago police officers were indicted tuesday on felony charges that they conspired to cover up the actions of a white police officer who shot and killed 17-year-old laquan mcdonald
carl's jr fined 1.45 million by los angeles for allegedly underpaying employees	the city of los angeles isnâ€™t too happy with carlâ€™s jr right now on monday l.a city attorney mike feuer announced that the city is fining carlâ€™s jr in the
keith urbanâ€™s open to returning to €˜american idolâ€™	audio clip listen to audio clip kacey and katy sit down and urban and idol together again fox's michelle pollino reports in this fox country' i'm michelle pollino kacey musgraves
paying workers to protest the controversial trend of social justice benefits	since the election scores of activists have taken to the streets town halls and rallies to blast president trump thatâ€™s all with the blessing of their boss thanks to social
brit hume €œthe most intensely hostile political atmosphere iâ€™ve ever seenâ€	audio clip listen to audio clip want each new episode of this podcast as soon as it's out subscribe click here in this latest livin the bream podcast fox news
trump administration plans border wall models in summer	the agency in charge of u.s border security plans to start building prototypes for president donald trump's proposed wall with mexico later this summer ronald vitiello customs and border protection's
shark sightings on the rise what you need to know	reports of shark sightings and attacks along the west coast have popped up in the media more often lately than in years past horrifying accounts of legs and arms being
are dads getting enough credit?	
american airlines flight circles charlotte for 4 hours after mechanical problem	an american airlines international flight originating in north carolina had to be rerouted due to a mechanical problem news outlets report american airlines flight 730 was able to return safely
two democratic congressmen aide under ethics review	"fox nation new mexico's ray lujan is accused of using the gun control sit in to raise money for himself peter doocy has more for special report."""
confusion reigns in military post lockdown no shots fired	two 911 calls and a tweet about the possibility of an active shooter at a military installation set off a day of panic and confusion in alabama the 911 calls
some companies encouraging workers to attend protests	
why embracing tech can improve health care	
puzzling saturn moon iapetus shows two-tone face in nasa photo	iapetus a saturn moon with jumbled colors shows its strange surface shapes in a new view from the cassini mission which is currently exploring the gas giant the picture shows
college board to appeal ruling on immigrant student tuition	the state's largest community college district will ask the arizona supreme court to overturn an appeals court ruling saying young immigrants granted deferred deportation status are not eligible for lower
iran accuses us of brazen plan to change its government	iran is accusing u.s secretary of state rex tillerson of a brazen interventionist plan to change the current government that violates international law and the u.n charter iran's u.n ambassador
sarah palin sues ny times over editorial tying her to giffords shooting	former alaska governor and vice presidential candidate sarah palin filed a lawsuit against the new york times tuesday over an editorial that tied her to the january 2011 shooting of
seattleâ€™s minimum wage hike hurting low-level workers study says	seattle's first-in-the-nation 15 per hour minimum wage law is hurting the workers it aimed to help a new study has found the working poor are making more per hour but
viral videos €˜olafâ€™s frozen adventureâ€ trailer	"audio clip listen to audio clip here's what's going viral now on facebook ""olaf's frozen adventure official us trailer. because it's never to early to start thinking about holiday cheer.."
trump meets with tech ceos at white house	
obamas under fire from the left for never ending sizzling ultra-luxury vacations	the democratic base is growing increasingly frustrated with former president barack obamaâ€™s actions after leaving office including a seemingly endless tour of millionaire and billionaire luxury retreats according to democrats
war stories	audio clip listen to audio clip on that morning of june 6th 1944 the waters of the english channel along omaha beach ran red with the blood of those who
dinosaur-killing asteroid's crater yields new clues	you know the story about 65 million years ago a huge asteroid slammed into the earth bringing the dinosaur era to an end and creating a massive crater in the
trump pulls out of paris climate deal and does something right and brave)	editor's note the following column originally appeared on the resurgent website it is not very brave these days to stand up and denounce president trump hollywood and the media will
foxnews.com breaking news	
gutfeld mtv working to re-elect trump?	mtv released a video that offers new year's resolutions for white guys it's so bad that it's bad (begin video clip unidentified female first off try to recognize that america
jesse watters does obama owe america an explanation about his silence on russia?	this material may not be published broadcast rewritten or redistributed ©2017 fox news network llc all rights reserved all market data delayed 20 minutes new privacy ad choices new terms
hoax or not 3-fingered humanoid mummy reportedly found in peru sparks skepticism	a three-fingered mummified body has been reportedly found in nazca peru with video of the purported body appearing on youtube however researchers have expressed doubt about the discovery with some
foxnews.com breaking news	
foxnews.com breaking news	
ryan blaney looks for two cup wins in a row says dad dave is his €œheroâ€	audio clip listen to audio clip they'll be racing in detroit this father's day weekend fox's matt napolitano has your fox in the fast lane' the monster energy cup series
sarah huckabee sanders spars with reporter over fake news'	
pharma boss blamed for deadly meningitis outbreak gets 9 years in jail	the co-owner of a pharmacy deemed responsible for the deaths of 76 people in a national meningitis outbreak tearfully apologized to the victims on monday and was sentenced to nine
unusual blue crab caught in the chesapeake bay	a tangier island waterman recently pulled an unusual crab from the chesapeake bay mayor james €œookerâ€ eskridge a full-time waterman discovered a two-year old blue crab with two six-month old
john stossel why haven't america's schools improved?	"every year almost every industry improves we get more choices usually better choices for less money ""but of all the products we make and the services we provide there's one"
health care reform fmr apple ceo john sculley says look to the cloud	
national symbol gets a makeover	
2 dome-headed dinosaurs the size of german shepherds discovered	the discovery of a pair of fossilized skulls from dome-headed dinosaurs is shedding light on how these bizarre creatures called pachycephalosaurs evolved researchers say both of the skulls are relatively
foxnews.com breaking news	
spirit passenger claims airline gave away the extra seat he reserved to accommodate his size	an overweight spirit passenger says he feels spurned and humiliated after the airline gave away one of the two seats he reserved on a recent flight jose cordova € a
the week in pictures	"the week in pictures here are the most arresting images taken in the past seven days http://www.foxnews.com/"">fox news http://www.foxnews.com attendees on the first day of the royal ascot horse race"
the very real consequences of fake news'	
rep will hurd on trump's tough message to syria	
foxnews.com breaking news	
tsa employee caught stealing cash from woman's luggage at security checkpoint	as if airport security wasnâ€™t stressful enough an airline passenger in florida has had to confront a tsa officer who tried to steal money from her luggage a tsa agent
signs your sex life needs a makeover	
syriaâ€™s chemical weapons use a history	
elizabeth warren democrats should run on single-payer	by elliott hamilton the daily wire in an attempt to gain support from the constituents who don't approve of her performance as a united states senator elizabeth warren d-ma visited
amazing picture shows the moment fisherman found a mole inside the mouth of a live bass	the missouri angler was stunned by the weird discovery monroe mackinney from fair grove missouri reportedly caught the fish at his parentsâ€ 8-acre pond on may 31 the 22-year-old said
sword found in bog may tell of medieval knight's demise	the medieval sword at just over three pounds wouldn't have weighed down its owner but the bog where it was found might have that's what researchers are saying after a
hannity cnn is unraveling	
levin now we have collusion democrats should be excited'	
the battle of midway	audio clip listen to audio clip for the sailors airmen and marines who survived it the epic battle of midway in june 1942 is forever seared in their memories though
davenport teacher charged with federal child porn counts	a davenport elementary school teacher has been charged with possession and receipt of child pornography the quad-city times reports that a federal complaint against 43-year-old michael loren ross was unsealed
three journalists quit cnn in fallout from retracted russia story	three cnn journalists who worked on a now-retracted story about russia and a top trump adviser are leaving the network cnn is casting their departure as resignations in the wake
the gop is about to stick it to us again america	six years america republicans have been promising the american people for six years they would repeal obamacare but all they've given us was one excuse after another and along the
new orleans police arrest 2 suspects in brutal beating of tourists in french quarter	authorities in new orleans said two people have been arrested so far in the violent beating of two tourists during a robbery saturday night in the french quarter joshua simmons
'glow star alison brie talks stripping down for wrestler role nudist past	according to alison brie she had to do more than just practice killer moves as a 1980s pro wrestler for the netflix comedy €œglow.â€ the actress also trained to get
senate delays vote on obamacare overhaul bill until after july 4 recess	fox news senate majority leader mitch mcconnell on tuesday delayed the vote on his obamacare overhaul plan amid dwindling support from rank-and-file republicans touching off what is sure to be
fearsome dinosaur remained a pipsqueak most of its life	a fearsome carnivorous dinosaur known for eating its own kind wasn't that large € it weighed only about as much as a hefty crocodile but the creature majungasaurus crenatissimus took
u.s leading indicators climb 0.3 in may economy steady	quotes delayed at least 15 minutes real-time quotes provided by bats bzx real-time price market data provided by interactive data terms conditions) powered and implemented by interactive data managed solutions
full episodes war stories	full episodes war stories 2 videos complete episodes of the series that reveals the courage and sacrifice of the americans who serve in our nation's military
foxnews.com breaking news	
hbo being sued by coal company	audio clip listen to audio clip hbo's last week tonight host and the cable network is being sued by a coal company fox's michelle pollino reports john oliver host of
mars orbiter snaps fresh photo of curiosity exploring mars	the curiosity rover has been on the surface of mars since august 6 2012 and continues to analyze objects and beam back useful information to nasa but it's hard to
the gop is about to stick it to us again america € todd starnes	six years america republicans have been promising the american people for six years they would repeal obamacare but all they've given us was one excuse after another and along the
killer whales are tormenting alaskan fishermen	they're like pirates of sorts but very very large ones alaskan fishermen say theyâ€™re increasingly missing out on scores of fish they rely on to make a living because killer
italian airport bends liquid limitation rules for passengers carrying pesto sauce	an italian airport is allowing passengers to turn up the volume € making an exception to its liquid limit on airplanes provided the item is pesto sauce over 500 jars
2 new plague cases confirmed in new mexico	two new cases of the human plague have been confirmed in sante fe county new mexico according to health officials the new mexico department of health nmdoh says the disease
lady antebellum hits the big screen	audio clip listen to audio clip lady antebellum hits the big screen and new release shows country's diversity fox's michelle pollino has fox country' i'm michelle pollino lady antebellum takes
facebook adds champions league games in live sports push	facebook will livestream several games from the european €œchampions leagueâ€ soccer tournament this fall as part of an agreement with television rights holder fox sports in the social media companyâ€™s
report facebookâ€™s shopping around for original programming content	audio clip listen to audio clip could facebook be trying to start their own netflix-style service fox's jim mackay has more mark zuckerberg is looking towards hollywood for the next
power play news and trivia quiz june 9	
earth's mantle is more than 100 degrees f hotter than scientists thought	how hot are earth's scorching insides a sweltering 2,570 degrees fahrenheit a new study finds the discovery reveals that the mantle under earth's oceans € the area just below the
technology photos	Â©2017 fox news network llc all rights reserved this material may not be published broadcast rewritten or redistributed all market data delayed 20 minutes.
starnes gop is about to stick it to us again america	by todd starnes/twitter six years america republicans have been promising the american people for six years they would repeal obamacare but all they've given us was one excuse after another
trump supporters hold sit-in at north carolina starbucks after woman mocked for shirt	trump supporters flooded a north carolina starbucks on saturday for a sit-in after they said a woman was mocked for wearing t-shirt supporting the president the group wearing some trump
boat's horn blares for hours overnight at washington port	a port of everett customer really blew it late sunday night € for hours a customerâ€™s tugboat at the washington state marina was blaring for hours on sunday night when
white house reporter goes on tirade against sarah sanders for inflaming everybody'	"watch the latest video at video.foxnews.com watch the latest video at a href=""//video.foxnews.com"">video.foxnews.com</a watch the latest video at amp;lt;a href=""//video.foxnews.com""&amp;gt;video.foxnews.com&amp;lt;/a&amp;gt by eddie scarry washington examiner a reporter went on a"
facebook youtube twitter and microsoft join up to battle terrorist content	amid concern about the recent spate of terror attacks some of the world's largest technology companies are teaming up in an effort to put a stop to terrorist content on
michael tanner medicaid is everything that is wrong with the u.s healthcare system	audio clip listen to audio clip michael tanner senior fellow at the cato institute columnist and author joined brian kilmeade to discuss the healthcare bill currently on the senate floor
gorsuch is the new scalia just like trump promised	by richard l hasen la times whatever else comes of the donald j trump presidency already he has perfectly fulfilled one campaign pledge in a way that will affect the
2016 christmas trees lighting up around the world	Â©2017 fox news network llc all rights reserved this material may not be published broadcast rewritten or redistributed all market data delayed 20 minutes.
venezuela president says helicopter attacked country's supreme court	president nicolas maduro said a stolen police helicopter fired on venezuela's supreme court tuesday in what he called a thwarted terrorist attack aimed at ousting him from power the confusing
fact check dem claims that senate bill guts medicaid ignore billions in new funding	file under €˜only in washington.â€ while democrats are howling that the senateâ€™s health care bill would gut medicaid a closer look at the numbers shows the legislation actually would increase
